Date,Open,High,Low,Close,Volume
2015-04-30,23.4,23.89,18.0,18.87,7157600
2015-05-01,18.79,20.47,18.53,18.53,511400
2015-05-04,18.6,20.82,18.6,20.81,432400
2015-05-05,20.5,21.17,20.16,20.82,213900
2015-05-06,20.95,21.85,20.5,21.37,243543
2015-05-07,21.4,22.68,21.34,22.5,303805
2015-05-08,22.78,24.44,22.25,23.6,270300
2015-05-11,23.73,26.8,23.54,24.95,315200
2015-05-12,25.21,25.62,23.46,25.04,207172
2015-05-13,24.99,26.78,24.43,26.09,296700
2015-05-14,27.35,30.73,26.01,29.02,944900
2015-05-15,29.0,30.0,28.06,28.56,435515
2015-05-18,28.78,29.39,28.01,28.74,177992
2015-05-19,29.02,29.75,28.54,29.0,178800
2015-05-20,28.67,29.42,28.67,29.07,114600
2015-05-21,28.75,30.62,28.71,29.19,215200
2015-05-22,29.68,30.72,29.2,29.96,278700
2015-05-26,31.03,32.814,28.0,28.64,691894
2015-05-27,28.28,28.5,26.18,27.34,286400
2015-05-28,26.96,29.26,26.9,28.55,155235
2015-05-29,28.55,29.88,28.37,28.69,208600
2015-06-01,29.18,31.49,28.65,30.77,288900
2015-06-02,31.26,31.735,30.03,30.41,179557
2015-06-03,30.72,31.77,30.56,30.86,173600
2015-06-04,30.4,32.65,30.4,30.66,201100
2015-06-05,30.35,32.15,30.35,30.85,139800
2015-06-08,30.69,31.98,30.03,31.51,242500
2015-06-09,32.0,32.2,30.56,31.98,151688
2015-06-10,31.66,32.08,30.71,31.49,181587
2015-06-11,31.89,34.1,31.24,33.16,268584
2015-06-12,33.55,34.8,33.02,34.12,226900
2015-06-15,33.78,35.6,33.4,33.65,428400
2015-06-16,33.19,34.22,33.19,34.04,150300
2015-06-17,33.51,35.46,33.51,34.97,330300
2015-06-18,35.24,37.17,35.24,35.92,237000
2015-06-19,36.49,36.99,33.0,33.2,642600
2015-06-22,34.5,34.74,32.31,33.13,548000
2015-06-23,32.95,33.72,30.51,31.23,565736
2015-06-24,32.22,32.22,28.0,28.02,512100
2015-06-25,28.44,29.0,26.15,28.15,402600
2015-06-26,27.96,29.24,26.59,27.86,1672200
2015-06-29,27.63,27.82,26.0,26.2,226400
2015-06-30,26.83,27.11,25.52,26.49,129084
2015-07-01,26.79,27.82,26.38,27.4,239600
