Date,Open,High,Low,Close,Volume
2024-04-30,14.79,15.0,14.5763,14.68,147063
2024-05-01,14.99,15.4,14.81,14.85,140192
2024-05-02,14.65,14.95,14.56,14.93,149487
2024-05-03,14.93,15.11,14.79,15.1,218238
2024-05-06,15.32,15.67,15.32,15.44,67096
2024-05-07,15.44,15.715,15.37,15.69,82724
2024-05-08,15.74,16.09,15.55,15.92,78473
2024-05-09,15.74,16.25,15.74,16.0,75303
2024-05-10,16.1,16.25,15.9,15.96,56724
2024-05-13,16.3,16.31,15.9,16.22,104645
2024-05-14,16.22,16.44,16.1,16.41,77512
2024-05-15,16.55,17.1,16.3,16.83,93544
2024-05-16,16.75,17.16,16.72,17.15,130799
2024-05-17,17.35,18.0,17.15,17.27,113189
2024-05-20,17.65,17.75,17.1682,17.23,107405
2024-05-21,16.86,17.21,16.68,16.88,134202
2024-05-22,16.92,17.22,16.85,17.05,82616
2024-05-23,16.91,17.21,16.91,17.08,51450
2024-05-24,17.62,18.25,17.52,18.17,119529
2024-05-28,18.25,18.27,17.98,18.03,90878
2024-05-29,18.15,18.28,17.91,18.26,82652
2024-05-30,20.35,21.989,19.9103,21.65,1063738
2024-05-31,21.0,22.3086,20.705,21.93,596075
2024-06-03,21.37,21.8,21.2,21.64,625430
2024-06-04,21.16,21.45,20.9,21.03,690872
2024-06-05,20.99,21.58,20.57,21.54,294998
2024-06-06,20.09,20.84,19.61,20.17,878935
2024-06-07,19.92,20.7,19.69,20.68,377240
2024-06-10,18.88,19.205,18.7,18.74,511907
2024-06-11,18.48,18.48,17.94,17.97,311866
2024-06-12,18.55,18.63,18.02,18.32,199351
2024-06-13,17.8,17.86,17.23,17.26,194224
2024-06-14,16.97,17.37,16.76,16.76,239229
2024-06-17,17.45,17.5738,17.27,17.35,147210
2024-06-18,17.59,18.065,17.56,18.01,118148
2024-06-20,17.75,17.9899,17.62,17.77,170577
2024-06-21,18.06,18.06,17.85,17.88,70581
2024-06-24,18.0,18.1925,17.96,18.19,98861
2024-06-25,17.83,17.9899,17.66,17.91,69351
