Date,Open,High,Low,Close,Volume,ticker
2005-02-25,14.8424,14.8424,14.8424,14.8424,1530.1215040545,ACNB
2005-02-28,14.8424,14.9265,14.8424,14.9265,509.35862902349,ACNB
2005-03-01,14.8424,14.9265,14.8424,14.8424,2041.525750062,ACNB
2005-03-02,14.9265,14.9265,14.8424,14.8424,2116.1907699791,ACNB
2005-03-03,14.8424,14.9265,14.8424,14.9265,1530.1215040545,ACNB
2005-03-04,14.9265,14.9265,14.9265,14.9265,164.67216721442,ACNB
2005-03-07,14.9569,14.9569,14.8669,14.8669,1530.1215040545,ACNB
2005-03-14,14.8669,14.9569,14.8669,14.9569,2629.6406329707,ACNB
2005-03-15,14.9569,14.9569,14.9569,14.9569,678.12203020598,ACNB
2005-03-16,14.9569,14.9569,14.8669,14.8669,2247.1102569571,ACNB
2005-03-17,14.8669,14.8669,14.8669,14.8669,3081.7219864413,ACNB
2005-03-21,14.9853,14.9853,14.9853,14.9853,1142.4770855808,ACNB
2005-03-22,14.9853,14.9853,14.8669,14.8669,1357.266868904,ACNB
2005-03-23,14.8669,14.8669,14.8092,14.8092,2209.2663427525,ACNB
2005-03-24,14.8992,14.8992,14.8092,14.8092,2718.624971776,ACNB
2005-03-28,14.8092,14.8092,14.4005,14.4005,6833.3835351525,ACNB
2005-03-29,14.9265,14.9265,14.6665,14.6665,29605.191801376,ACNB
2005-03-30,14.5501,14.7828,14.5149,14.7828,5924.1067857512,ACNB
2005-03-31,14.5149,14.6665,14.5149,14.6665,9872.1475649292,ACNB
2005-04-14,14.8092,14.8092,14.4298,14.4298,573.79556402044,ACNB
2005-04-15,14.8092,14.8092,14.4298,14.4298,1357.266868904,ACNB
2005-04-18,14.4298,14.4298,14.4298,14.4298,3225.9379838155,ACNB
2005-04-20,14.4298,14.4298,14.4298,14.4298,2041.525750062,ACNB
2005-04-21,14.4298,14.6665,14.1366,14.6665,5777.845171393,ACNB
2005-04-22,14.6665,14.6665,14.6665,14.6665,1192.5947016895,ACNB
2005-04-25,14.1668,14.1668,14.1668,14.1668,342.64084482504,ACNB
2005-04-26,14.6665,14.6665,14.6665,14.6665,579.93241497253,ACNB
2005-04-28,14.1668,14.1668,14.074,14.074,2371.8928929829,ACNB
2005-04-29,14.3751,14.3751,14.3751,14.3751,871.43283519682,ACNB
2005-05-02,14.3751,14.3751,14.3751,14.3751,657.66586036568,ACNB
2005-05-04,14.074,14.074,14.074,14.074,2063.0047283944,ACNB
2005-05-05,14.074,14.074,14.074,14.074,853.02228234055,ACNB
2005-05-06,14.074,14.3399,14.074,14.3399,4186.3551578176,ACNB
2005-05-11,14.3399,14.3399,14.3399,14.3399,1696.839288253,ACNB
2005-05-12,14.074,14.074,14.074,14.074,733.35368877479,ACNB
2005-05-17,14.1366,14.1366,14.074,14.074,1521.9390361184,ACNB
2005-05-18,14.074,14.074,13.9019,14.074,11034.058011858,ACNB
2005-05-19,14.074,14.074,13.4893,13.8198,10940.982439085,ACNB
2005-05-20,13.55,14.2256,13.55,14.1366,3225.9379838155,ACNB
2005-05-23,14.074,14.074,13.55,14.074,13421.293032222,ACNB
2005-05-24,13.55,13.55,13.55,13.55,1357.266868904,ACNB
2005-05-25,13.7837,13.7837,13.7837,13.7837,509.35862902349,ACNB
2005-05-26,13.6076,13.6076,13.6076,13.6076,1641.6076296842,ACNB
2005-05-27,13.6076,13.7837,13.6076,13.6076,3436.6365331706,ACNB
2005-05-31,13.7837,13.7837,13.7837,13.7837,1014.6260240789,ACNB
2005-06-01,13.9361,14.074,13.7837,14.074,5331.9006688744,ACNB
2005-06-02,14.074,14.074,13.7837,13.7837,1014.6260240789,ACNB
2005-06-03,13.6076,14.074,13.6076,14.074,2624.5265905106,ACNB
2005-06-06,14.074,14.074,14.074,14.074,1012.5804070949,ACNB
2005-06-07,14.074,14.074,13.55,14.074,7039.9908505396,ACNB
2005-06-08,13.7837,13.7837,13.7837,13.7837,342.64084482504,ACNB
2005-06-09,13.55,13.55,13.4893,13.55,6747.4676218233,ACNB
2005-06-10,13.639,13.639,13.639,13.639,164.67216721442,ACNB
2005-06-13,13.55,13.639,13.55,13.55,2578.5002083699,ACNB
2005-06-14,13.55,13.55,13.55,13.55,342.64084482504,ACNB
2005-06-15,13.639,13.639,13.639,13.639,1696.839288253,ACNB
2005-06-16,13.639,13.639,13.55,13.55,1125.0893412166,ACNB
2005-06-17,13.55,13.55,13.55,13.55,1283.6246574789,ACNB
2005-06-20,13.639,13.639,13.639,13.639,2304.3875325099,ACNB
2005-06-21,13.4893,13.4893,13.4893,13.4893,3695.4070816504,ACNB
2005-06-23,13.4893,13.726,13.4893,13.726,3397.769810474,ACNB
2005-06-24,13.4893,13.6672,13.2556,13.2556,7166.8191035494,ACNB
2005-06-27,13.6076,13.6076,13.6076,13.6076,422.41990720222,ACNB
2005-06-28,13.6076,13.6076,13.6076,13.6076,898.02585598921,ACNB
2005-06-30,13.6076,13.6076,13.2556,13.4893,1901.400986656,ACNB
2005-07-01,13.286,13.55,13.286,13.55,6972.4854900666,ACNB
2005-07-05,13.4346,13.4346,12.9086,13.0494,5898.5365734508,ACNB
2005-07-06,12.9086,13.2009,12.9086,13.2009,1358.289677396,ACNB
2005-07-07,13.2009,13.3407,13.2009,13.3407,2897.6164578786,ACNB
2005-07-08,13.2009,13.2009,12.9086,13.2009,6438.5794572347,ACNB
2005-07-11,13.6076,13.6076,12.9086,12.9086,6796.56242944,ACNB
2005-07-12,12.9086,13.4346,12.9086,13.4346,51645.691995808,ACNB
2005-07-13,13.4346,13.6672,13.4346,13.639,7730.3865826497,ACNB
2005-07-14,13.6672,13.6672,13.3407,13.3407,3726.0913364108,ACNB
2005-07-15,13.3407,13.3407,13.3407,13.3407,1074.9717251078,ACNB
2005-07-18,13.2254,13.5832,13.2254,13.5832,1049.4015128074,ACNB
2005-07-19,13.3407,13.3407,13.3407,13.3407,904.1627069413,ACNB
2005-07-20,13.4893,13.7837,13.3407,13.7837,10120.690028489,ACNB
2005-07-21,13.7837,13.7837,13.639,13.639,780.40287940748,ACNB
2005-07-22,13.4346,13.4346,13.0494,13.0494,3121.6115176299,ACNB
2005-07-25,13.2009,13.2009,13.0494,13.0494,3800.7563563279,ACNB
2005-07-26,13.639,13.639,13.639,13.639,1196.6859356576,ACNB
2005-07-27,13.1647,13.1647,13.1647,13.1647,164.67216721442,ACNB
2005-07-28,13.639,13.639,13.3407,13.3407,678.12203020598,ACNB
2005-08-01,13.639,14.074,13.639,14.074,8494.424526185,ACNB
2005-08-02,13.4893,13.4893,13.4893,13.4893,853.02228234055,ACNB
2005-08-03,13.4893,13.4893,13.4893,13.4893,1696.839288253,ACNB
2005-08-04,13.4893,13.4893,13.2556,13.2556,1192.5947016895,ACNB
2005-08-05,13.2009,13.639,13.2009,13.639,1237.5982753382,ACNB
2005-08-08,13.639,13.639,13.639,13.639,678.12203020598,ACNB
2005-08-10,14.074,14.074,14.074,14.074,164.67216721442,ACNB
2005-08-11,13.4893,13.4893,13.4893,13.4893,376.39352506154,ACNB
2005-08-12,14.074,14.074,13.2009,13.2009,3397.769810474,ACNB
2005-08-15,13.2009,13.2009,13.2009,13.2009,470.49190632692,ACNB
2005-08-17,13.4893,13.4893,13.2009,13.2009,4278.4079220989,ACNB
2005-08-18,13.2009,13.3407,13.0494,13.3407,9130.6114082183,ACNB
2005-08-22,13.11,13.11,13.11,13.11,482.7656082311,ACNB
2005-08-24,13.3407,13.3407,13.11,13.11,2594.8651442422,ACNB
2005-08-25,13.2009,13.2009,13.2009,13.2009,1914.6974970522,ACNB
2005-08-29,13.2556,13.2556,13.11,13.11,685.28168965008,ACNB
2005-09-01,13.11,13.11,12.9086,12.9086,4418.532685505,ACNB
2005-09-02,12.9936,13.2009,12.9936,13.2009,3570.6244456245,ACNB
2005-09-06,12.9936,12.9936,12.9936,12.9936,780.40287940748,ACNB
2005-09-07,12.9936,13.11,12.9936,13.11,1073.9489166158,ACNB
2005-09-08,12.9936,13.4893,12.9936,13.4893,7641.4022438444,ACNB
2005-09-09,13.0494,14.074,13.022,14.074,4959.598377781,ACNB
2005-09-12,13.0836,13.0836,13.0836,13.0836,509.35862902349,ACNB
2005-09-13,13.0836,13.9577,13.022,13.9577,5492.4816021208,ACNB
2005-09-15,13.0836,13.4893,13.0836,13.4893,5272.5777763376,ACNB
2005-09-16,13.9577,13.9577,13.2556,13.2556,7319.2175688597,ACNB
2005-09-20,13.2556,13.2556,13.2556,13.2556,470.49190632692,ACNB
2005-09-21,13.2556,13.2556,12.933,13.2254,5012.7844193658,ACNB
2005-09-22,13.374,13.374,12.933,13.0836,10159.556751186,ACNB
2005-09-23,13.022,13.11,13.022,13.11,355.93735522124,ACNB
2005-09-26,13.022,13.0836,12.933,12.933,6931.573150386,ACNB
2005-09-27,13.11,13.3407,12.9086,12.9086,3570.6244456245,ACNB
2005-09-28,13.2009,13.2009,13.2009,13.2009,937.9153871778,ACNB
2005-09-29,12.933,12.933,12.933,12.933,2063.0047283944,ACNB
2005-10-03,12.933,12.933,12.9086,12.9086,2288.0225966377,ACNB
2005-10-04,12.8118,12.9086,12.7893,12.9086,6163.4439728827,ACNB
2005-10-05,12.7571,12.7571,12.7571,12.7571,1530.1215040545,ACNB
2005-10-06,12.4911,12.4911,12.409,12.4911,1731.6147769815,ACNB
2005-10-07,12.4911,13.4893,12.4911,13.4893,11060.651032651,ACNB
2005-10-10,13.4893,13.4893,13.2009,13.2009,853.02228234055,ACNB
2005-10-11,13.2009,13.2009,13.2009,13.2009,422.41990720222,ACNB
2005-10-12,13.2009,13.2009,12.6085,12.6085,3905.0828225135,ACNB
2005-10-14,12.6085,12.6085,12.6085,12.6085,638.23249901739,ACNB
2005-10-17,12.6085,12.6085,12.4656,12.4656,678.12203020598,ACNB
2005-10-18,12.4344,12.4911,12.3503,12.3503,3323.1047905569,ACNB
2005-10-19,12.3219,12.3219,12.0267,12.1743,4033.9566925074,ACNB
2005-10-20,11.9925,12.0267,11.9338,12.0267,1271.3509555747,ACNB
2005-10-21,12.0267,12.1411,12.0267,12.1411,923.59606828959,ACNB
2005-10-26,11.9651,12.0267,11.7578,11.8752,7549.3494795631,ACNB
2005-10-27,11.7578,11.8752,11.7334,11.8752,1864.5798809434,ACNB
2005-10-28,11.8155,11.8488,11.7334,11.8488,1493.300398342,ACNB
2005-10-31,11.792,11.8488,11.792,11.8488,853.02228234055,ACNB
2005-11-01,11.792,11.792,11.7334,11.7334,3894.8547375933,ACNB
2005-11-02,11.7334,11.7334,11.44,11.6758,5522.1430483892,ACNB
2005-11-03,11.6758,11.7334,11.6141,11.6141,4830.7245077871,ACNB
2005-11-04,11.7334,11.7334,11.7334,11.7334,342.64084482504,ACNB
2005-11-07,11.7334,11.7334,11.7334,11.7334,509.35862902349,ACNB
2005-11-08,11.7334,11.7334,11.5583,11.5583,1530.1215040545,ACNB
2005-11-09,11.5583,11.6141,11.5583,11.6141,5097.677524203,ACNB
2005-11-11,11.6758,12.1743,11.5857,11.7334,3738.365038315,ACNB
2005-11-14,11.7334,11.8752,11.7334,11.8752,1357.266868904,ACNB
2005-11-15,12.2554,12.318,11.8752,12.318,10873.477078612,ACNB
2005-11-16,12.318,12.318,12.318,12.318,6582.7954546089,ACNB
2005-11-17,12.1743,12.318,12.1743,12.318,853.02228234055,ACNB
2005-11-18,12.1743,12.1743,12.0267,12.0267,3738.365038315,ACNB
2005-11-22,12.0267,12.0267,11.8752,11.8752,3659.6087844298,ACNB
2005-11-23,12.0267,12.0267,12.0267,12.0267,509.35862902349,ACNB
2005-11-25,11.792,12.0267,11.792,12.0267,452.08135347065,ACNB
2005-11-28,11.8752,11.8752,11.8752,11.8752,342.64084482504,ACNB
2005-11-29,12.0619,12.0619,11.8301,11.8301,853.02228234055,ACNB
2005-11-30,11.6561,11.6561,11.6561,11.6561,164.67216721442,ACNB
2005-12-02,11.9485,11.9485,11.9485,11.9485,853.02228234055,ACNB
2005-12-05,11.6561,11.9485,11.5379,11.7119,7272.168378227,ACNB
2005-12-06,11.7119,11.7119,11.7119,11.7119,2222.5628531487,ACNB
2005-12-07,11.7119,11.7715,11.6561,11.6561,8723.5336283964,ACNB
2005-12-08,11.7715,11.7715,11.6561,11.6561,1658.9953740484,ACNB
2005-12-09,11.6992,11.749,11.6561,11.6561,921.55045130556,ACNB
2005-12-12,11.622,11.749,11.4811,11.749,5527.2570908493,ACNB
2005-12-13,11.3315,11.3315,11.2964,11.2964,914.39079186145,ACNB
2005-12-14,11.6561,11.6561,11.2964,11.4811,3680.0649542701,ACNB
2005-12-15,11.2397,11.622,11.2397,11.622,6104.1210803458,ACNB
2005-12-16,11.622,11.6805,11.5662,11.6805,4196.5832427377,ACNB
2005-12-19,11.6561,11.7119,11.6561,11.7119,3650.4035080017,ACNB
2005-12-20,11.6805,11.6805,11.6561,11.6805,7810.1656450269,ACNB
2005-12-21,11.6805,11.6805,11.6561,11.6561,1530.1215040545,ACNB
2005-12-22,11.6561,11.749,11.5379,11.749,3053.0833486649,ACNB
2005-12-23,11.622,11.749,11.622,11.749,10228.08492015,ACNB
2005-12-27,11.622,11.622,11.5379,11.5379,6796.56242944,ACNB
2005-12-28,11.5379,11.7715,11.5379,11.6805,2561.1124640057,ACNB
2005-12-29,11.5379,11.5662,11.5379,11.5662,8451.4665695203,ACNB
